SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
41583,6/14/2020,,Equatorial Guinea,6/15/2020 3:33,1306,12,200
41584,6/14/2020,,Eritrea,6/15/2020 3:33,96,0,39
41585,6/14/2020,,Estonia,6/15/2020 3:33,1973,69,1705
41586,6/14/2020,,Eswatini,6/15/2020 3:33,490,4,249
41587,6/14/2020,,Ethiopia,6/15/2020 3:33,3345,57,545
41588,6/14/2020,,Fiji,6/15/2020 3:33,18,0,18
41589,6/14/2020,,Finland,6/15/2020 3:33,7104,326,6200
41590,6/14/2020,,France,6/15/2020 3:33,189602,29346,69820
41591,6/14/2020,,Gabon,6/15/2020 3:33,3463,23,1024
41592,6/14/2020,,Gambia,6/15/2020 3:33,28,1,24
41593,6/14/2020,,Georgia,6/15/2020 3:33,864,14,703
41594,6/14/2020,,Ghana,6/15/2020 3:33,11964,54,4258
41595,6/14/2020,,Greece,6/15/2020 3:33,3121,183,1374
41596,6/14/2020,,Grenada,6/15/2020 3:33,23,0,22
41597,6/14/2020,,Guatemala,6/15/2020 3:33,9845,384,1886
41598,6/14/2020,,Guinea,6/15/2020 3:33,4532,25,3234
41599,6/14/2020,,Guinea-Bissau,6/15/2020 3:33,1460,15,153
41600,6/14/2020,,Guyana,6/15/2020 3:33,159,12,99
41601,6/14/2020,,Haiti,6/15/2020 3:33,4165,70,24
41602,6/14/2020,,Holy See,6/15/2020 3:33,12,0,12
41603,6/14/2020,,Honduras,6/15/2020 3:33,8858,312,967
41604,6/14/2020,,Hungary,6/15/2020 3:33,4069,562,2482
41605,6/14/2020,,Iceland,6/15/2020 3:33,1810,10,1796
41606,6/14/2020,,Indonesia,6/15/2020 3:33,38277,2134,14531
41607,6/14/2020,,Iran,6/15/2020 3:33,187427,8837,148674
41608,6/14/2020,,Iraq,6/15/2020 3:33,20209,607,8121
41609,6/14/2020,,Ireland,6/15/2020 3:33,25303,1706,22698
41610,6/14/2020,,Israel,6/15/2020 3:33,19055,300,15375
41611,6/14/2020,,Ivory Coast,6/15/2020 3:33,5084,45,2505
41612,6/14/2020,,Jamaica,6/15/2020 3:33,617,10,420
41613,6/14/2020,,Jordan,6/15/2020 3:33,961,9,682
41614,6/14/2020,,Kazakhstan,6/15/2020 3:33,14496,77,9188
41615,6/14/2020,,Kenya,6/15/2020 3:33,3594,103,1253
41616,6/14/2020,,Kosovo,6/15/2020 3:33,1437,32,928
41617,6/14/2020,,Kuwait,6/15/2020 3:33,35920,296,26759
41618,6/14/2020,,Kyrgyzstan,6/15/2020 3:33,2285,27,1791
41619,6/14/2020,,Laos,6/15/2020 3:33,19,0,19
41620,6/14/2020,,Latvia,6/15/2020 3:33,1097,28,845
41621,6/14/2020,,Lebanon,6/15/2020 3:33,1446,32,868
41622,6/14/2020,,Lesotho,6/15/2020 3:33,4,0,2
41623,6/14/2020,,Liberia,6/15/2020 3:33,458,32,219
41624,6/14/2020,,Libya,6/15/2020 3:33,454,10,63
41625,6/14/2020,,Liechtenstein,6/15/2020 3:33,82,1,55
41626,6/14/2020,,Lithuania,6/15/2020 3:33,1768,75,1427
41627,6/14/2020,,Luxembourg,6/15/2020 3:33,4070,110,3929
41628,6/14/2020,,MS Zaandam,6/15/2020 3:33,9,2,0
41629,6/14/2020,,Madagascar,6/15/2020 3:33,1272,10,367
41630,6/14/2020,,Malawi,6/15/2020 3:33,547,6,69
41631,6/14/2020,,Malaysia,6/15/2020 3:33,8453,121,7346
41632,6/14/2020,,Maldives,6/15/2020 3:33,2035,8,1311
41633,6/14/2020,,Mali,6/15/2020 3:33,1809,104,1088
41634,6/14/2020,,Malta,6/15/2020 3:33,649,9,603
41635,6/14/2020,,Mauritania,6/15/2020 3:33,1783,87,332
41636,6/14/2020,,Mauritius,6/15/2020 3:33,337,10,325
41637,6/14/2020,,Moldova,6/15/2020 3:33,11740,406,6623
41638,6/14/2020,,Monaco,6/15/2020 3:33,99,4,93
41639,6/14/2020,,Mongolia,6/15/2020 3:33,197,0,98
41640,6/14/2020,,Montenegro,6/15/2020 3:33,325,9,315
41641,6/14/2020,,Morocco,6/15/2020 3:33,8793,212,7765
41642,6/14/2020,,Mozambique,6/15/2020 3:33,583,3,151
41643,6/14/2020,,Namibia,6/15/2020 3:33,32,0,17
41644,6/14/2020,,Nepal,6/15/2020 3:33,5760,19,974
41645,6/14/2020,,Netherlands,6/15/2020 3:33,48783,6059,0
41646,6/14/2020,,New Zealand,6/15/2020 3:33,1504,22,1482
41647,6/14/2020,,Nicaragua,6/15/2020 3:33,1464,55,953
41648,6/14/2020,,Niger,6/15/2020 3:33,980,66,885
41649,6/14/2020,,Nigeria,6/15/2020 3:33,16085,420,5220
41650,6/14/2020,,North Macedonia,6/15/2020 3:33,4057,188,1710
41651,6/14/2020,,Norway,6/15/2020 3:33,8631,242,8138
41652,6/14/2020,,Oman,6/15/2020 3:33,23481,104,8454
41653,6/14/2020,,Panama,6/15/2020 3:33,21418,437,13766
41654,6/14/2020,,Papua New Guinea,6/15/2020 3:33,8,0,8
41655,6/14/2020,,Paraguay,6/15/2020 3:33,1289,11,650
41656,6/14/2020,,Philippines,6/15/2020 3:33,25930,1088,5954
41657,6/14/2020,,Poland,6/15/2020 3:33,29392,1247,14226
41658,6/14/2020,,Portugal,6/15/2020 3:33,36690,1517,22669
41659,6/14/2020,,Qatar,6/15/2020 3:33,79602,73,56898
41660,6/14/2020,,Romania,6/15/2020 3:33,21999,1410,15719
41661,6/14/2020,,Rwanda,6/15/2020 3:33,582,2,332
41662,6/14/2020,,Saint Kitts and Nevis,6/15/2020 3:33,15,0,15
41663,6/14/2020,,Saint Lucia,6/15/2020 3:33,19,0,18
41664,6/14/2020,,Saint Vincent and the Grenadines,6/15/2020 3:33,27,0,25
41665,6/14/2020,,San Marino,6/15/2020 3:33,694,42,520
41666,6/14/2020,,Sao Tome and Principe,6/15/2020 3:33,661,12,177
41667,6/14/2020,,Saudi Arabia,6/15/2020 3:33,127541,972,84720
41668,6/14/2020,,Senegal,6/15/2020 3:33,5090,60,3344
41669,6/14/2020,,Serbia,6/15/2020 3:33,12310,254,11511
41670,6/14/2020,,Seychelles,6/15/2020 3:33,11,0,11
41671,6/14/2020,,Sierra Leone,6/15/2020 3:33,1169,51,680
41672,6/14/2020,,Singapore,6/15/2020 3:33,40604,26,29589
41673,6/14/2020,,Slovakia,6/15/2020 3:33,1548,28,1410
41674,6/14/2020,,Slovenia,6/15/2020 3:33,1495,109,1359
41675,6/14/2020,,Somalia,6/15/2020 3:33,2618,88,577
41676,6/14/2020,,South Africa,6/15/2020 3:33,70038,1480,38531
41677,6/14/2020,,South Korea,6/15/2020 3:33,12121,277,10730
41678,6/14/2020,,South Sudan,6/15/2020 3:33,1693,27,49
41679,6/14/2020,,Sri Lanka,6/15/2020 3:33,1889,11,1287
41680,6/14/2020,,Sudan,6/15/2020 3:33,7220,459,2610
41681,6/14/2020,,Suriname,6/15/2020 3:33,208,3,9
41682,6/14/2020,,Switzerland,6/15/2020 3:33,31117,1938,28800
41683,6/14/2020,,Syria,6/15/2020 3:33,177,6,74
41684,6/14/2020,,Taiwan,6/15/2020 3:33,443,7,431
41685,6/14/2020,,Tajikistan,6/15/2020 3:33,5035,50,3409
41686,6/14/2020,,Tanzania,6/15/2020 3:33,509,21,183
41687,6/14/2020,,Thailand,6/15/2020 3:33,3135,58,2987
41688,6/14/2020,,Timor-Leste,6/15/2020 3:33,24,0,24
41689,6/14/2020,,Togo,6/15/2020 3:33,530,13,291
41690,6/14/2020,,Trinidad and Tobago,6/15/2020 3:33,123,8,109
41691,6/14/2020,,Tunisia,6/15/2020 3:33,1096,49,998
41692,6/14/2020,,Turkey,6/15/2020 3:33,178239,4807,151417
41693,6/14/2020,,Uganda,6/15/2020 3:33,696,0,240
41694,6/14/2020,,United Arab Emirates,6/15/2020 3:33,42294,289,27462
41695,6/14/2020,,Uruguay,6/15/2020 3:33,848,23,788
41696,6/14/2020,,Uzbekistan,6/15/2020 3:33,5080,19,3943
41697,6/14/2020,,Venezuela,6/15/2020 3:33,2978,25,835
41698,6/14/2020,,Vietnam,6/15/2020 3:33,334,0,323
41699,6/14/2020,,West Bank and Gaza,6/15/2020 3:33,492,3,415
41700,6/14/2020,,Western Sahara,6/15/2020 3:33,9,1,8
41701,6/14/2020,,Yemen,6/15/2020 3:33,728,164,53
41702,6/14/2020,,Zambia,6/15/2020 3:33,1358,11,1122
41703,6/14/2020,,Zimbabwe,6/15/2020 3:33,383,4,54
41704,6/14/2020,Abruzzo,Italy,6/15/2020 3:33,3279,456,2312
41705,6/14/2020,Acre,Brazil,6/15/2020 3:33,9642,259,5108
41706,6/14/2020,Adygea Republic,Russia,6/15/2020 3:33,1311,12,771
41707,6/14/2020,Aguascalientes,Mexico,6/15/2020 3:33,1431,70,1008
41708,6/14/2020,Aichi,Japan,6/15/2020 3:33,515,34,467
41709,6/14/2020,Akita,Japan,6/15/2020 3:33,16,0,16
41710,6/14/2020,Alabama,US,6/15/2020 3:33,25615,773,0
41711,6/14/2020,Alagoas,Brazil,6/15/2020 3:33,22199,744,14261
41712,6/14/2020,Alaska,US,6/15/2020 3:33,660,12,0
41713,6/14/2020,Alberta,Canada,6/15/2020 3:33,7433,150,6861
41714,6/14/2020,Altai Krai,Russia,6/15/2020 3:33,2795,19,1667
41715,6/14/2020,Altai Republic,Russia,6/15/2020 3:33,256,0,128
41716,6/14/2020,Amapa,Brazil,6/15/2020 3:33,16512,324,7363
41717,6/14/2020,Amazonas,Brazil,6/15/2020 3:33,56506,2492,45624
41718,6/14/2020,Amazonas,Colombia,6/15/2020 3:33,2111,78,1232
41719,6/14/2020,Amazonas,Peru,6/15/2020 3:33,1170,29,0
41720,6/14/2020,Amur Oblast,Russia,6/15/2020 3:33,1018,6,359
41721,6/14/2020,Ancash,Peru,6/15/2020 3:33,6294,371,0
41722,6/14/2020,Andalusia,Spain,6/15/2020 3:33,12827,1404,10671
41723,6/14/2020,Andaman and Nicobar Islands,India,6/15/2020 3:33,38,0,33
41724,6/14/2020,Andhra Pradesh,India,6/15/2020 3:33,5965,82,3195
41725,6/14/2020,Anguilla,UK,6/15/2020 3:33,3,0,3
41726,6/14/2020,Anhui,Mainland China,6/15/2020 3:33,991,6,985
41727,6/14/2020,Antioquia,Colombia,6/15/2020 3:33,1884,10,765
41728,6/14/2020,Antofagasta,Chile,6/15/2020 3:33,4286,72,0
41729,6/14/2020,Aomori,Japan,6/15/2020 3:33,27,1,26
41730,6/14/2020,Apurimac,Peru,6/15/2020 3:33,348,8,0
41731,6/14/2020,Aragon,Spain,6/15/2020 3:33,5840,826,3772
41732,6/14/2020,Arauca,Colombia,6/15/2020 3:33,2,0,1
41733,6/14/2020,Araucania,Chile,6/15/2020 3:33,2675,36,0
41734,6/14/2020,Arequipa,Peru,6/15/2020 3:33,5115,109,0
41735,6/14/2020,Arica y Parinacota,Chile,6/15/2020 3:33,1109,11,0
41736,6/14/2020,Arizona,US,6/15/2020 3:33,35706,1191,0
41737,6/14/2020,Arkansas,US,6/15/2020 3:33,12501,179,0
41738,6/14/2020,Arkhangelsk Oblast,Russia,6/15/2020 3:33,3696,19,1054
41739,6/14/2020,Aruba,Netherlands,6/15/2020 3:33,101,3,98
41740,6/14/2020,Arunachal Pradesh,India,6/15/2020 3:33,87,0,4
41741,6/14/2020,Assam,India,6/15/2020 3:33,3718,8,1584
41742,6/14/2020,Astrakhan Oblast,Russia,6/15/2020 3:33,2733,24,1678
41743,6/14/2020,Asturias,Spain,6/15/2020 3:33,2437,314,1063
41744,6/14/2020,Atacama,Chile,6/15/2020 3:33,448,0,0
41745,6/14/2020,Atlantico,Colombia,6/15/2020 3:33,9077,377,2707
41746,6/14/2020,Australian Capital Territory,Australia,6/15/2020 3:33,108,3,104
41747,6/14/2020,Ayacucho,Peru,6/15/2020 3:33,1157,11,0
41748,6/14/2020,Aysen,Chile,6/15/2020 3:33,24,0,0
41749,6/14/2020,Azad Jammu and Kashmir,Pakistan,6/15/2020 3:33,647,13,254
41750,6/14/2020,Baden-Wurttemberg,Germany,6/15/2020 3:33,35094,1805,32800
41751,6/14/2020,Bahia,Brazil,6/15/2020 3:33,36401,1105,15486
41752,6/14/2020,Baja California,Mexico,6/15/2020 3:33,6895,1510,4786
41753,6/14/2020,Baja California Sur,Mexico,6/15/2020 3:33,992,50,708
41754,6/14/2020,Baleares,Spain,6/15/2020 3:33,2154,209,1533
41755,6/14/2020,Balochistan,Pakistan,6/15/2020 3:33,8177,85,2859
41756,6/14/2020,Bashkortostan Republic,Russia,6/15/2020 3:33,4486,18,1853
41757,6/14/2020,Basilicata,Italy,6/15/2020 3:33,401,27,363
41758,6/14/2020,Bayern,Germany,6/15/2020 3:33,47629,2541,44200
41759,6/14/2020,Beijing,Mainland China,6/15/2020 3:33,673,9,584
41760,6/14/2020,Belgorod Oblast,Russia,6/15/2020 3:33,3364,36,2083
41761,6/14/2020,Berlin,Germany,6/15/2020 3:33,7321,208,6656
41762,6/14/2020,Bermuda,UK,6/15/2020 3:33,142,9,127
41763,6/14/2020,Bihar,India,6/15/2020 3:33,6290,39,3956
41764,6/14/2020,Biobio,Chile,6/15/2020 3:33,3401,18,0
41765,6/14/2020,Blekinge,Sweden,6/15/2020 3:33,369,7,0
41766,6/14/2020,Bolivar,Colombia,6/15/2020 3:33,4905,211,1613
41767,6/14/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,6/15/2020 3:33,7,0,7
41768,6/14/2020,Boyaca,Colombia,6/15/2020 3:33,241,14,150
41769,6/14/2020,Brandenburg,Germany,6/15/2020 3:33,3326,172,3100
41770,6/14/2020,Bremen,Germany,6/15/2020 3:33,1589,46,1400
41771,6/14/2020,British Columbia,Canada,6/15/2020 3:33,2709,168,2354
41772,6/14/2020,British Virgin Islands,UK,6/15/2020 3:33,8,1,7
41773,6/14/2020,Bryansk Oblast,Russia,6/15/2020 3:33,5011,32,3609
41774,6/14/2020,Buryatia Republic,Russia,6/15/2020 3:33,2203,11,1319
41775,6/14/2020,C. Valenciana,Spain,6/15/2020 3:33,11404,1332,9970
41776,6/14/2020,Cajamarca,Peru,6/15/2020 3:33,1279,16,0
41777,6/14/2020,Calabria,Italy,6/15/2020 3:33,1162,97,1021
41778,6/14/2020,Caldas,Colombia,6/15/2020 3:33,191,8,130
41779,6/14/2020,California,US,6/15/2020 3:33,152300,5099,0
41780,6/14/2020,Callao,Peru,6/15/2020 3:33,15807,452,0
41781,6/14/2020,Campania,Italy,6/15/2020 3:33,4609,430,3860
41782,6/14/2020,Campeche,Mexico,6/15/2020 3:33,997,135,658
41783,6/14/2020,Canarias,Spain,6/15/2020 3:33,2378,151,1537
41784,6/14/2020,Cantabria,Spain,6/15/2020 3:33,2334,202,2287
41785,6/14/2020,Capital District,Colombia,6/15/2020 3:33,15458,388,6742
41786,6/14/2020,Caqueta,Colombia,6/15/2020 3:33,25,2,21
41787,6/14/2020,Casanare,Colombia,6/15/2020 3:33,37,0,33
41788,6/14/2020,Castilla - La Mancha,Spain,6/15/2020 3:33,17803,2945,6392
41789,6/14/2020,Castilla y Leon,Spain,6/15/2020 3:33,19343,1928,8716
41790,6/14/2020,Catalonia,Spain,6/15/2020 3:33,59820,5587,26203
41791,6/14/2020,Cauca,Colombia,6/15/2020 3:33,178,8,73
41792,6/14/2020,Cayman Islands,UK,6/15/2020 3:33,187,1,115
41793,6/14/2020,Ceara,Brazil,6/15/2020 3:33,76748,4861,56352
41794,6/14/2020,Cesar,Colombia,6/15/2020 3:33,528,14,73
41795,6/14/2020,Ceuta,Spain,6/15/2020 3:33,163,4,163
41796,6/14/2020,Chandigarh,India,6/15/2020 3:33,345,5,286
41797,6/14/2020,Channel Islands,UK,6/15/2020 3:33,565,48,512
41798,6/14/2020,Chechen Republic,Russia,6/15/2020 3:33,1481,17,1128
41799,6/14/2020,Chelyabinsk Oblast,Russia,6/15/2020 3:33,4482,43,2399
41800,6/14/2020,Cherkasy Oblast,Ukraine,6/15/2020 3:33,543,19,356
41801,6/14/2020,Chernihiv Oblast,Ukraine,6/15/2020 3:33,410,9,81
41802,6/14/2020,Chernivtsi Oblast,Ukraine,6/15/2020 3:33,3916,164,1225
41803,6/14/2020,Chhattisgarh,India,6/15/2020 3:33,1512,6,631
41804,6/14/2020,Chiapas,Mexico,6/15/2020 3:33,3241,291,2369
41805,6/14/2020,Chiba,Japan,6/15/2020 3:33,926,45,850
41806,6/14/2020,Chihuahua,Mexico,6/15/2020 3:33,2271,458,1720
41807,6/14/2020,Choco,Colombia,6/15/2020 3:33,680,18,137
41808,6/14/2020,Chongqing,Mainland China,6/15/2020 3:33,582,6,573
41809,6/14/2020,Chukotka Autonomous Okrug,Russia,6/15/2020 3:33,129,1,83
41810,6/14/2020,Chuvashia Republic,Russia,6/15/2020 3:33,4033,18,2156
41811,6/14/2020,Ciudad de Mexico,Mexico,6/15/2020 3:33,36879,4553,27760
41812,6/14/2020,Coahuila,Mexico,6/15/2020 3:33,1969,132,1453
41813,6/14/2020,Colima,Mexico,6/15/2020 3:33,291,39,169
41814,6/14/2020,Colorado,US,6/15/2020 3:33,29115,1598,0
41815,6/14/2020,Connecticut,US,6/15/2020 3:33,45088,4201,0
41816,6/14/2020,Coquimbo,Chile,6/15/2020 3:33,1556,10,0
41817,6/14/2020,Cordoba,Colombia,6/15/2020 3:33,253,13,78
41818,6/14/2020,Crimea Republic*,Ukraine,6/15/2020 3:33,512,7,362
41819,6/14/2020,Cundinamarca,Colombia,6/15/2020 3:33,1732,44,525
41820,6/14/2020,Curacao,Netherlands,6/15/2020 3:33,22,1,15
41821,6/14/2020,Cusco,Peru,6/15/2020 3:33,1436,9,0
41822,6/14/2020,Dadra and Nagar Haveli and Daman and Diu,India,6/15/2020 3:33,35,0,2
41823,6/14/2020,Dagestan Republic,Russia,6/15/2020 3:33,6557,316,4731
41824,6/14/2020,Dalarna,Sweden,6/15/2020 3:33,1385,151,0
41825,6/14/2020,Delaware,US,6/15/2020 3:33,10264,422,0
41826,6/14/2020,Delhi,India,6/15/2020 3:33,38958,1271,14945
41827,6/14/2020,Diamond Princess cruise ship,Canada,6/15/2020 3:33,0,1,0
41828,6/14/2020,Diamond Princess cruise ship,US,6/15/2020 3:33,49,0,0
41829,6/14/2020,District of Columbia,US,6/15/2020 3:33,9767,515,0
41830,6/14/2020,Distrito Federal,Brazil,6/15/2020 3:33,22871,304,13194
41831,6/14/2020,Dnipropetrovsk Oblast,Ukraine,6/15/2020 3:33,998,22,721
41832,6/14/2020,Donetsk Oblast,Ukraine,6/15/2020 3:33,292,6,128
41833,6/14/2020,Durango,Mexico,6/15/2020 3:33,971,73,514
41834,6/14/2020,Ehime,Japan,6/15/2020 3:33,82,4,69
41835,6/14/2020,Emilia-Romagna,Italy,6/15/2020 3:33,28073,4204,22232
41836,6/14/2020,England,UK,6/15/2020 3:33,157074,37266,0
41837,6/14/2020,Espirito Santo,Brazil,6/15/2020 3:33,26441,1054,14224
41838,6/14/2020,Extremadura,Spain,6/15/2020 3:33,2987,508,2652
41839,6/14/2020,Falkland Islands (Malvinas),UK,6/15/2020 3:33,13,0,13
41840,6/14/2020,Faroe Islands,Denmark,6/15/2020 3:33,187,0,187
41841,6/14/2020,Florida,US,6/15/2020 3:33,75568,2931,0
41842,6/14/2020,French Guiana,France,6/15/2020 3:33,1255,3,534
41843,6/14/2020,French Polynesia,France,6/15/2020 3:33,60,0,60
41844,6/14/2020,Friuli Venezia Giulia,Italy,6/15/2020 3:33,3296,343,2850
41845,6/14/2020,Fujian,Mainland China,6/15/2020 3:33,362,1,356
41846,6/14/2020,Fukui,Japan,6/15/2020 3:33,122,8,113
41847,6/14/2020,Fukuoka,Japan,6/15/2020 3:33,822,28,737
41848,6/14/2020,Fukushima,Japan,6/15/2020 3:33,81,0,79
41849,6/14/2020,Galicia,Spain,6/15/2020 3:33,9159,609,9204
41850,6/14/2020,Gansu,Mainland China,6/15/2020 3:33,139,2,137
41851,6/14/2020,Gavleborg,Sweden,6/15/2020 3:33,1763,118,0
41852,6/14/2020,Georgia,US,6/15/2020 3:33,57681,2451,0
41853,6/14/2020,Gibraltar,UK,6/15/2020 3:33,176,0,173
41854,6/14/2020,Gifu,Japan,6/15/2020 3:33,153,7,143
41855,6/14/2020,Gilgit-Baltistan,Pakistan,6/15/2020 3:33,1129,16,716
41856,6/14/2020,Goa,India,6/15/2020 3:33,523,0,70
41857,6/14/2020,Goias,Brazil,6/15/2020 3:33,7944,211,0
41858,6/14/2020,Gotland,Sweden,6/15/2020 3:33,109,6,0
41859,6/14/2020,Grand Princess,Canada,6/15/2020 3:33,13,0,13
41860,6/14/2020,Grand Princess,US,6/15/2020 3:33,103,3,0
41861,6/14/2020,Greenland,Denmark,6/15/2020 3:33,13,0,13
41862,6/14/2020,Guadeloupe,France,6/15/2020 3:33,171,14,157
41863,6/14/2020,Guainia,Colombia,6/15/2020 3:33,7,1,0
41864,6/14/2020,Guam,US,6/15/2020 3:33,183,5,0
41865,6/14/2020,Guanajuato,Mexico,6/15/2020 3:33,3470,189,2325
41866,6/14/2020,Guangdong,Mainland China,6/15/2020 3:33,1625,8,1590
41867,6/14/2020,Guangxi,Mainland China,6/15/2020 3:33,254,2,252
41868,6/14/2020,Guaviare,Colombia,6/15/2020 3:33,2,0,0
41869,6/14/2020,Guerrero,Mexico,6/15/2020 3:33,3344,544,2493
41870,6/14/2020,Guizhou,Mainland China,6/15/2020 3:33,147,2,145
41871,6/14/2020,Gujarat,India,6/15/2020 3:33,23038,1448,15883
41872,6/14/2020,Gunma,Japan,6/15/2020 3:33,151,19,127
41873,6/14/2020,Hainan,Mainland China,6/15/2020 3:33,171,6,162
41874,6/14/2020,Halland,Sweden,6/15/2020 3:33,1060,60,0
41875,6/14/2020,Hamburg,Germany,6/15/2020 3:33,5143,255,4800
41876,6/14/2020,Haryana,India,6/15/2020 3:33,6749,78,2803
41877,6/14/2020,Hawaii,US,6/15/2020 3:33,728,17,0
41878,6/14/2020,Hebei,Mainland China,6/15/2020 3:33,331,6,322
41879,6/14/2020,Heilongjiang,Mainland China,6/15/2020 3:33,947,13,934
41880,6/14/2020,Henan,Mainland China,6/15/2020 3:33,1276,22,1254
41881,6/14/2020,Hessen,Germany,6/15/2020 3:33,10324,491,9500
41882,6/14/2020,Hidalgo,Mexico,6/15/2020 3:33,2739,464,1801
41883,6/14/2020,Himachal Pradesh,India,6/15/2020 3:33,502,6,313
41884,6/14/2020,Hiroshima,Japan,6/15/2020 3:33,165,3,162
41885,6/14/2020,Hokkaido,Japan,6/15/2020 3:33,1161,91,950
41886,6/14/2020,Hong Kong,Hong Kong,6/15/2020 3:33,1109,4,1067
41887,6/14/2020,Huancavelica,Peru,6/15/2020 3:33,659,6,0
41888,6/14/2020,Huanuco,Peru,6/15/2020 3:33,1494,28,0
41889,6/14/2020,Hubei,Mainland China,6/15/2020 3:33,68135,4512,63623
41890,6/14/2020,Huila,Colombia,6/15/2020 3:33,272,13,232
41891,6/14/2020,Hunan,Mainland China,6/15/2020 3:33,1019,4,1015
41892,6/14/2020,Hyogo,Japan,6/15/2020 3:33,699,43,653
41893,6/14/2020,Ibaraki,Japan,6/15/2020 3:33,168,10,155
41894,6/14/2020,Ica,Peru,6/15/2020 3:33,5456,346,0
41895,6/14/2020,Idaho,US,6/15/2020 3:33,3399,87,0
41896,6/14/2020,Illinois,US,6/15/2020 3:33,132543,6308,0
41897,6/14/2020,Indiana,US,6/15/2020 3:33,39909,2422,0
41898,6/14/2020,Ingushetia Republic,Russia,6/15/2020 3:33,2587,62,2113
41899,6/14/2020,Inner Mongolia,Mainland China,6/15/2020 3:33,237,1,232
41900,6/14/2020,Iowa,US,6/15/2020 3:33,23926,652,0
41901,6/14/2020,Irkutsk Oblast,Russia,6/15/2020 3:33,4028,20,1010
41902,6/14/2020,Ishikawa,Japan,6/15/2020 3:33,299,27,241
41903,6/14/2020,Islamabad,Pakistan,6/15/2020 3:33,8569,78,2037
41904,6/14/2020,Isle of Man,UK,6/15/2020 3:33,336,24,312
41905,6/14/2020,Ivano-Frankivsk Oblast,Ukraine,6/15/2020 3:33,1728,90,1013
41906,6/14/2020,Ivanovo Oblast,Russia,6/15/2020 3:33,3417,27,1378
41907,6/14/2020,Jalisco,Mexico,6/15/2020 3:33,4044,335,2420
41908,6/14/2020,Jammu and Kashmir,India,6/15/2020 3:33,4878,55,2269
41909,6/14/2020,Jamtland Harjedalen,Sweden,6/15/2020 3:33,884,39,0
41910,6/14/2020,Jewish Autonomous Okrug,Russia,6/15/2020 3:33,374,4,278
41911,6/14/2020,Jharkhand,India,6/15/2020 3:33,1711,8,816
41912,6/14/2020,Jiangsu,Mainland China,6/15/2020 3:33,653,0,653
41913,6/14/2020,Jiangxi,Mainland China,6/15/2020 3:33,932,1,931
41914,6/14/2020,Jilin,Mainland China,6/15/2020 3:33,155,2,153
41915,6/14/2020,Jonkoping,Sweden,6/15/2020 3:33,2291,152,0
41916,6/14/2020,Junin,Peru,6/15/2020 3:33,2626,43,0
41917,6/14/2020,Kabardino-Balkarian Republic,Russia,6/15/2020 3:33,3895,38,1936
41918,6/14/2020,Kagawa,Japan,6/15/2020 3:33,28,0,28
41919,6/14/2020,Kagoshima,Japan,6/15/2020 3:33,11,0,10
41920,6/14/2020,Kaliningrad Oblast,Russia,6/15/2020 3:33,2072,31,984
41921,6/14/2020,Kalmar,Sweden,6/15/2020 3:33,476,41,0
41922,6/14/2020,Kalmykia Republic,Russia,6/15/2020 3:33,1263,18,821
41923,6/14/2020,Kaluga Oblast,Russia,6/15/2020 3:33,5091,39,2485
41924,6/14/2020,Kamchatka Krai,Russia,6/15/2020 3:33,1454,10,428
41925,6/14/2020,Kanagawa,Japan,6/15/2020 3:33,1407,90,1213
41926,6/14/2020,Kansas,US,6/15/2020 3:33,11101,245,0
41927,6/14/2020,Karachay-Cherkess Republic,Russia,6/15/2020 3:33,2156,9,541
41928,6/14/2020,Karelia Republic,Russia,6/15/2020 3:33,784,2,287
41929,6/14/2020,Karnataka,India,6/15/2020 3:33,6824,81,3648
41930,6/14/2020,Kemerovo Oblast,Russia,6/15/2020 3:33,1019,7,412
41931,6/14/2020,Kentucky,US,6/15/2020 3:33,12445,499,0
41932,6/14/2020,Kerala,India,6/15/2020 3:33,2407,19,1046
41933,6/14/2020,Khabarovsk Krai,Russia,6/15/2020 3:33,3009,19,1458
41934,6/14/2020,Khakassia Republic,Russia,6/15/2020 3:33,1332,10,913
41935,6/14/2020,Khanty-Mansi Autonomous Okrug,Russia,6/15/2020 3:33,4569,27,1946
41936,6/14/2020,Kharkiv Oblast,Ukraine,6/15/2020 3:33,1521,58,715
41937,6/14/2020,Kherson Oblast,Ukraine,6/15/2020 3:33,180,3,174
41938,6/14/2020,Khmelnytskyi Oblast,Ukraine,6/15/2020 3:33,556,14,416
41939,6/14/2020,Khyber Pakhtunkhwa,Pakistan,6/15/2020 3:33,18013,675,4539
41940,6/14/2020,Kiev,Ukraine,6/15/2020 3:33,3904,88,1164
41941,6/14/2020,Kiev Oblast,Ukraine,6/15/2020 3:33,1995,39,727
41942,6/14/2020,Kirov Oblast,Russia,6/15/2020 3:33,2547,26,1617
41943,6/14/2020,Kirovohrad Oblast,Ukraine,6/15/2020 3:33,582,30,476
41944,6/14/2020,Kochi,Japan,6/15/2020 3:33,74,3,71
41945,6/14/2020,Komi Republic,Russia,6/15/2020 3:33,2266,28,1025
41946,6/14/2020,Kostroma Oblast,Russia,6/15/2020 3:33,1136,12,593
41947,6/14/2020,Krasnodar Krai,Russia,6/15/2020 3:33,4970,52,3675
41948,6/14/2020,Krasnoyarsk Krai,Russia,6/15/2020 3:33,6494,64,2205
